665,0.1176401451,665,12.21323681,
666,0.05842401087,666,12.13839817,
667,0.1216249093,667,12.34586334,
668,0,668,12.313694,
669,0,669,12.37771416,
670,0.04273382202,670,12.05525589,
670.9799805,0.07423795015,670.9799805,12.4681673,
671.9699707,0.03007609211,671.9699707,12.43467236,
672.9500122,0.1323334873,672.9500122,12.61086464,
673.9400024,-0.0294624567,673.9400024,12.77438736,
675.0700073,0.02972872555,675.0700073,12.62290668,
676.0499878,0.1320228875,676.0499878,12.66368389,
677.039978,0.13250494,677.039978,12.3822546,
678.0200195,-0.08840560913,678.0200195,12.68046474,
679.0100098,0.07389235497,679.0100098,12.71743679,
680,-0.02935521305,680,12.29373169,
680.9799805,0.05748447776,680.9799805,12.92727375,
681.9699707,0.1600372493,681.9699707,12.78863239,
682.9500122,0.1310272515,682.9500122,12.85813904,
683.9400024,0.05726638809,683.9400024,12.86295128,
685.0700073,0.1336322725,685.0700073,13.24483967,
686.0499878,0.02949330583,686.0499878,13.17578316,
687.039978,0.1051414162,687.039978,12.94120979,
688.0200195,0.2119157165,688.0200195,14.25710964,
689.0100098,0.3318350315,689.0100098,16.70066452,
690,0.9625374079,690,21.34970474,
690.9799805,1.741820216,690.9799805,29.13324165,
691.9699707,2.985965967,691.9699707,42.64974213,
692.9500122,4.509921551,692.9500122,59.74389267,
693.9400024,6.67070961,693.9400024,80.26379395,
695.0700073,8.742733955,695.0700073,103.9722977,
696.0499878,10.51694679,696.0499878,128.4245148,
697.039978,12.46432972,697.039978,149.4753113,
698.0200195,13.33695507,698.0200195,172.7320862,
699.0100098,15.08449364,699.0100098,189.6723328,
700,15.00599384,700,197.2759247,

Blank,
Blank
Collection Time: 20/05/2026 13:54:57
Operator Name  :
Scan Software Version: 1.2(147)
Parameter List :
Instrument                        Cary Eclipse
Instrument Serial Number          MY19450002
Data mode                         Fluorescence
Scan mode                         Emission
X Mode                            Wavelength (nm)
Start (nm)                        400.00
Stop (nm)                         700.00
Ex. Wavelength (nm)               350.00
Ex. Slit (nm)                     5
Em. Slit (nm)                     5
Scan rate (nm/min)                600.00
Data interval (nm)                1.0000
Averaging Time (s)                0.1000
Excitation filter                 Auto
Emission filter                   Open
PMT voltage (V)                   Medium
Corrected spectra                 OFF
Multicell holder                  Multicell
Multi zero                       OFF
Method Log     :
Method Name    : C:\Users\Public\Documents\Agilent\Cary Eclipse WInFLR\Default.FMSW
Date/Time stamp: 20/02/2026 10:30:20
Method Modifications:
Cell Changer Changed: 20/05/2026 13:54:38, Old:OFF, New:ON
Cell1 Changed: 20/05/2026 13:54:38, Old:OFF, New:ON
Cell2 Changed: 20/05/2026 13:54:38, Old:OFF, New:ON
Monitoring device: Changed: 20/05/2026 13:54:38, Old:PCB 150, New:Block
Stop Wavelength Changed: 20/05/2026 13:54:38, Old: 600.00, New: 700.00
Sample1 Changed: 20/05/2026 13:54:57, Old:Sample1, New:Blank
End Method Modifications

Sample2,
Sample2
Collection Time: 20/05/2026 13:55:32
Operator Name  :
Scan Software Version: 1.2(147)
Parameter List :
Instrument                        Cary Eclipse
Instrument Serial Number          MY19450002
Data mode                         Fluorescence
Scan mode                         Emission
X Mode                            Wavelength (nm)
Start (nm)                        400.00
Stop (nm)                         700.00
Ex. Wavelength (nm)               350.00
Ex. Slit (nm)                     5
Em. Slit (nm)                     5
Scan rate (nm/min)                600.00
Data interval (nm)                1.0000
Averaging Time (s)                0.1000
Excitation filter                 Auto
Emission filter                   Open
PMT voltage (V)                   Medium
Corrected spectra                 OFF
Multicell holder                  Multicell
Multi zero                       OFF
Method Log     :
Method Name    : C:\Users\Public\Documents\Agilent\Cary Eclipse WInFLR\Default.FMSW
Date/Time stamp: 20/02/2026 10:30:20
Method Modifications:
Cell Changer Changed: 20/05/2026 13:54:38, Old:OFF, New:ON
Cell1 Changed: 20/05/2026 13:54:38, Old:OFF, New:ON
Cell2 Changed: 20/05/2026 13:54:38, Old:OFF, New:ON
Monitoring device: Changed: 20/05/2026 13:54:38, Old:PCB 150, New:Block
Stop Wavelength Changed: 20/05/2026 13:54:38, Old: 600.00, New: 700.00
Sample1 Changed: 20/05/2026 13:54:57, Old:Sample1, New:Blank
End Method Modifications

